pair_name,family_slug,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,true_winner_left,observed_winner_left,inversion_event
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,46,4.428840851187814,0.18644033118928185,1.3308179780279268,0.2547916559332979,0.06817271141130021,3.098022873159887,0.6995109955980916,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,46,3.826228841547988,0.1769948507873902,2.204864293414094,0.4435625885356167,0.13529197091558576,1.6213645481338943,0.42375002000087747,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,47,4.838970008435965,0.18978512183501556,-1.369876648781239,-0.7543645517939375,-0.248302684151937,6.208846657217204,1.2830926098721587,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,47,4.428840851187814,0.18644033118928185,1.3793228686015353,0.21678916092750988,0.07655805705884691,3.049517982586279,0.688558944665713,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,47,3.826228841547988,0.1769948507873902,2.102110396868849,0.4002842018391437,0.1334989841188222,1.7241184446791393,0.45060515616771313,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,48,4.838970008435965,0.18978512183501556,-2.327468716030852,-0.5667239804943378,-0.37182082269910366,7.166438724466817,1.4809843235178737,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,48,4.428840851187814,0.18644033118928185,0.015801896648722114,0.12526984361701565,-0.03746175039655167,4.413038954539092,0.9964320468538661,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,48,3.826228841547988,0.1769948507873902,1.2510800278069598,0.29756834324371617,0.06021010625103421,2.5751488137410288,0.6730252999449958,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,49,4.838970008435965,0.18978512183501556,-0.859728186965171,-0.5620421698019094,-0.1838548540548774,5.6986981954011355,1.1776675998128472,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,49,4.428840851187814,0.18644033118928185,1.186712650662889,0.3016666437543378,0.07029848830019828,3.242128200524925,0.732048928706794,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,49,3.826228841547988,0.1769948507873902,1.75001956060101,0.37449972559377187,0.1197094609798654,2.076209280946978,0.542625485021173,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,50,4.838970008435965,0.18978512183501556,-0.9123693535441344,-0.4379489655792508,-0.1829225297717954,5.751339361980099,1.1885461889521045,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,50,4.428840851187814,0.18644033118928185,0.6960726607585057,0.19063688886398467,0.00708283869053597,3.732768190429308,0.842831864104618,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,50,3.826228841547988,0.1769948507873902,1.8185885146259642,0.33194126373365584,0.09813777636593438,2.007640326922024,0.5247047184218567,0.013273226714976301,0.005289933325424481,1,1,0
