pair_name,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,observed_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,occupancy_ratio,occupancy_difference,observed_minus_true_gap,true_winner_left,observed_winner_left,inversion_event
0.15_vs_0.707,0.15,0.707,0.16,0.0256,105,6.940875909927002,0.3607375036291911,-1.306173699345317,-0.9979247401551312,-0.36452195902893886,-0.4200780556756438,8.24704960927232,1.1881857155056177,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.3082489591901858,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,105,6.356317498756672,0.3553790845592888,1.7800570541636063,0.2808124385060182,0.10308196348182669,0.10644783795404322,4.576260444593066,0.7199546664382649,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.499244615657588,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,105,5.474601947547315,0.3385505062312761,3.0362118959181954,0.6048578522280685,0.23456768220434854,0.23446278492849526,2.4383900516291197,0.44540042819397063,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.431354043690127,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,106,6.940875909927002,0.3607375036291911,-3.5272993526074394,-1.1420578939983272,-0.7070708606869935,-0.5696692794752023,10.468175262534443,1.508192251004317,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,2.385241458609112,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,106,6.356317498756672,0.3553790845592888,1.2923556644289604,0.18441254981095412,0.031329145567058014,0.03168442327300802,5.063961834327712,0.7966817005787153,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.1079431146180063,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,106,5.474601947547315,0.3385505062312761,2.726884647858287,0.537573716239578,0.19214615146903843,0.21198815354766065,2.747717299689028,0.5019026636119247,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.189310931618709,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,107,6.940875909927002,0.3607375036291911,-1.3899970095413208,-0.8352662912324327,-0.3259622370460878,-0.3617785083174434,8.330872919468323,1.2002624780473765,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.5547307183088881,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,107,6.356317498756672,0.3553790845592888,1.4479366080180478,0.31213516398189256,0.07470980539462141,0.1291452080525337,4.908380890738624,0.7722051158864749,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.1358014440361552,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,107,5.474601947547315,0.3385505062312761,2.778742981061698,0.4287714712639783,0.1987643584426048,0.18558407107176667,2.695858966485617,0.49243013324345764,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.3499715097977196,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,108,6.940875909927002,0.3607375036291911,-1.0936329728261622,-1.192512136728098,-0.3428761152044479,-0.5365828434491622,8.034508882753165,1.157564115396736,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,-0.09887916390193574,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,108,6.356317498756672,0.3553790845592888,2.9578753726390676,0.19085554131784477,0.21769203770231216,0.09795878499516242,3.3984421261176045,0.5346558171114575,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-2.767019831321223,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,108,5.474601947547315,0.3385505062312761,3.831380233469389,0.5515542470370463,0.29954693461488824,0.24673613701221786,1.6432217140779262,0.30015364218655355,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-3.2798259864323427,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,109,6.940875909927002,0.3607375036291911,-1.9559148691900559,-1.573714324971803,-0.49846357615610065,-0.6310966890903487,8.896790779117058,1.2817965476652105,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.3822005442182528,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,109,6.356317498756672,0.3553790845592888,1.2683320139881982,0.02728915991995251,0.05017536105327619,0.04213064193140337,5.087985484768474,0.8004611924693361,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.2410428540682457,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,109,5.474601947547315,0.3385505062312761,2.8437466890457346,0.36503348408118086,0.21626958252061,0.17105547109536445,2.6308552585015805,0.48055644660708785,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.4787132049645537,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,110,6.940875909927002,0.3607375036291911,-1.7784200141619362,-1.3038181975442313,-0.45374862244224584,-0.5537265191027974,8.71929592408894,1.2562241476783067,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.47460181661770484,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,110,6.356317498756672,0.3553790845592888,2.65211533794238,0.2183779428788526,0.19190519183967308,0.11485768054972567,3.704202160814292,0.5827591465559819,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-2.4337373950635275,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,110,5.474601947547315,0.3385505062312761,3.4630106752349583,0.5558082564108418,0.2764886926850596,0.2451114067211222,2.011591272312357,0.36744064528994164,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.9072024188241166,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,111,6.940875909927002,0.3607375036291911,-1.7291958157126048,-1.3532292511620376,-0.515786506005492,-0.4770690592752258,8.670071725639609,1.2491322187794007,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.3759665645505672,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,111,6.356317498756672,0.3553790845592888,1.1931094020188313,-0.06809526003614508,0.02514314913497706,-0.00039253705194397526,5.163208096737841,0.8122954993591479,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.2612046620549764,1,0,1
0.35_vs_0.707,0.35,0.707,0.16,0.0256,111,5.474601947547315,0.3385505062312761,2.7709816829240683,0.4097859183997201,0.20351997734426885,0.18384968226212006,2.703620264623247,0.493847825015753,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.361195764524348,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,112,6.940875909927002,0.3607375036291911,-0.5817181014351664,-0.5996088954169316,-0.26540635541971297,-0.3059656310080081,7.52259401136217,1.0838104742087638,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,-0.017890793981765185,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,112,6.356317498756672,0.3553790845592888,2.5366458919228325,0.23640857966208983,0.1675583170002624,0.08716388418192178,3.8196716068338397,0.6009252381714706,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-2.3002373122607427,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,112,5.474601947547315,0.3385505062312761,3.887782409375987,0.5549330710199705,0.2958451460244284,0.221070491084693,1.5868195381713281,0.2898511258671951,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-3.3328493383560165,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,113,6.940875909927002,0.3607375036291911,-2.405804768812869,-0.7895999829805795,-0.5362212747603585,-0.3228497721039929,9.346680678739872,1.346614000888855,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.6162047858322897,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,113,6.356317498756672,0.3553790845592888,0.5833963450774071,0.08546696054473557,-0.0711666750580146,-0.017778539156703133,5.772921153679265,0.9082178721891218,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.49792938453267155,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,113,5.474601947547315,0.3385505062312761,2.5968827470917697,0.42820118563709286,0.16216826244012336,0.1388528162440288,2.8777192004555454,0.5256490294686715,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.168681561454677,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,114,6.940875909927002,0.3607375036291911,-3.0414200157651354,-1.3946004445951417,-0.6247932065885342,-0.5554411183874839,9.982295925692139,1.4381896543367425,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.6468195711699938,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,114,6.356317498756672,0.3553790845592888,0.9239237983486017,0.20011425165602503,0.0036466381201110676,0.023137634929480733,5.4323937004080705,0.8546448004635819,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.7238095466925767,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,114,5.474601947547315,0.3385505062312761,2.592601341350388,0.564120283667016,0.16937480723327167,0.1866543119437738,2.882000606196927,0.5264310782427015,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.028481057683372,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,115,6.940875909927002,0.3607375036291911,-1.558655331420181,-1.083006483283313,-0.42213385554592464,-0.4459727818678134,8.499531241347185,1.2245617630464993,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.4756488481368679,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,115,6.356317498756672,0.3553790845592888,1.4240477279612511,0.032131847577076655,0.055488783731823865,0.052948921986864406,4.932269770795421,0.7759634051886486,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.3919158803841745,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,115,5.474601947547315,0.3385505062312761,3.0007278097052117,0.4119936322244975,0.22766333488568458,0.20781973012910804,2.4738741378421034,0.45188201106574105,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.588734177480714,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,116,6.940875909927002,0.3607375036291911,-1.764729658288081,-1.0649471789284455,-0.45969475130933,-0.45120630058021316,8.705605568215084,1.254251722864563,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.6997824793596354,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,116,6.356317498756672,0.3553790845592888,1.6370824964441173,0.07678515486024651,0.07326040873939998,0.03977827354471053,4.719235002312555,0.7424479666466726,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.5602973415838708,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,116,5.474601947547315,0.3385505062312761,3.1959990008449957,0.4603629995621148,0.23086850162378264,0.20140612057746488,2.2786029467023194,0.41621344684669903,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.735636001282881,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,117,6.940875909927002,0.3607375036291911,-2.113704190327722,-0.7509597132469423,-0.497575655580098,-0.3842003887717462,9.054580100254725,1.304529891869217,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.3627444770807795,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,117,6.356317498756672,0.3553790845592888,1.0872959084261025,0.1222771055908467,0.012881269976719512,0.0656246245496277,5.26902159033057,0.8289424798810344,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.9650188028352558,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,117,5.474601947547315,0.3385505062312761,2.351106702098707,0.40751282714732895,0.175724478825278,0.1932663569281825,3.1234952454486082,0.5705428952415381,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.943593874951378,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,118,6.940875909927002,0.3607375036291911,-2.107476725056147,-1.1234276084759536,-0.5398524261076527,-0.4463400483382767,9.04835263498315,1.3036326758186219,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.9840491165801932,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,118,6.356317498756672,0.3553790845592888,1.3832765121725554,0.029353748804336277,0.03422814887324932,0.03758645086633816,4.973040986584117,0.7823776876401892,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.3539227633682192,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,118,5.474601947547315,0.3385505062312761,2.66845372825079,0.5652834203602843,0.19169936866438236,0.22536135973604132,2.8061482192965252,0.5125757536680291,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.1031703078905055,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,119,6.940875909927002,0.3607375036291911,-2.7154205256408552,-1.1353689567791108,-0.5901478771068838,-0.52115653650125,9.656296435567858,1.3912215923291753,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.5800515688617445,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,119,6.356317498756672,0.3553790845592888,1.1726217837611195,0.22140224801437824,0.04150708436651529,0.07766330652367337,5.183695714995553,0.8155186892425543,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.9512195357467412,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,119,5.474601947547315,0.3385505062312761,2.5084508852678216,0.5695668492776846,0.17673807315952186,0.19528714965349359,2.9661510622794935,0.541802142091511,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.938884035990137,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,120,6.940875909927002,0.3607375036291911,-0.3564897574692214,-0.6031071388321401,-0.2708418437387243,-0.30979397184004753,7.297365667396225,1.051360917857552,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,-0.24661738136291866,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,120,6.356317498756672,0.3553790845592888,1.6265666766650435,0.3160866558712172,0.0816300628444871,0.0589728300308332,4.729750822091629,0.7441023553365281,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.3104800207938263,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,120,5.474601947547315,0.3385505062312761,3.350121128745452,0.5415374144109144,0.25648613563137657,0.1789673350891694,2.124480818801863,0.3880612397315306,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.808583714334538,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,121,6.940875909927002,0.3607375036291911,-3.333658595856031,-1.497599708009318,-0.7034142300557771,-0.6009843283875487,10.274534505783034,1.4802936458045814,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.836058887846713,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,121,6.356317498756672,0.3553790845592888,0.6878198428448306,0.11270317643188577,-0.02630310758628568,0.04039465684211141,5.668497655911842,0.8917895710874462,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.5751166664129448,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,121,5.474601947547315,0.3385505062312761,2.0419869526046126,0.4115780147776391,0.1293651177058771,0.16271399239815,3.4326149949427025,0.6270072286224487,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.6304089378269735,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,122,6.940875909927002,0.3607375036291911,-2.5199473055083024,-1.290272099181994,-0.5332639102243105,-0.5239378512669894,9.460823215435305,1.363058976735806,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.2296752063263083,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,122,6.356317498756672,0.3553790845592888,1.8447898125454385,0.19745547248533057,0.10452821836380777,0.10804239162155493,4.511527686211234,0.7097706631384778,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.647334340060108,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,122,5.474601947547315,0.3385505062312761,2.8532184779157808,0.5585116471521339,0.21424545426345093,0.249782461412706,2.6213834696315343,0.47882631372057005,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.294706830763647,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,123,6.940875909927002,0.3607375036291911,-2.793146941232818,-1.5033524627116783,-0.6146574126975068,-0.5798367894723722,9.734022851159821,1.4024199506632866,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.2897944785211397,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,123,6.356317498756672,0.3553790845592888,1.1648890194287125,0.0669325159896772,0.05133344157332825,0.06314891375748743,5.19142847932796,0.8167352370839609,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.0979565034390353,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,123,5.474601947547315,0.3385505062312761,2.385244120211542,0.4138682013736492,0.18846262858823482,0.2131017749944073,3.089357827335773,0.5643072970300317,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.971375918837893,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,124,6.940875909927002,0.3607375036291911,-1.5666542150595095,-1.0108647474566048,-0.39803586222088494,-0.4607677500432059,8.507530124986513,1.2257141944893215,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.5557894676029047,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,124,6.356317498756672,0.3553790845592888,1.7259933387845727,0.12735477059071343,0.049119664592655043,0.015661899690281977,4.6303241599720995,0.728460175388944,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.5986385681938593,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,124,5.474601947547315,0.3385505062312761,3.261011210892013,0.46241076566640515,0.23769394878227962,0.17472798324730965,2.213590736655302,0.4043382072092047,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.798600445225608,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,125,6.940875909927002,0.3607375036291911,-2.4915033175524863,-1.162740621812727,-0.5563462843534188,-0.5543085631253133,9.43237922747949,1.3589609366145103,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.3287626957397594,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,125,6.356317498756672,0.3553790845592888,1.3676167307886686,0.24685445280217522,0.06121016782079197,0.07025024651263756,4.9887007679680035,0.784841343898227,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.1207622779864934,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,125,5.474601947547315,0.3385505062312761,2.5784130932271365,0.5197854013925856,0.20452260174147724,0.20229667929601458,2.8961888543201786,0.5290227275094775,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.058627691834551,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,126,6.940875909927002,0.3607375036291911,-1.9381623492889792,-1.1880190938028399,-0.43480922026076985,-0.5293746136091393,8.879038259215982,1.2792388704885178,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.7501432554861394,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,126,6.356317498756672,0.3553790845592888,2.06663832494368,0.14419157633594537,0.14227162908318813,0.0727427700890555,4.289679173812992,0.6748686129432765,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.9224467486077348,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,126,5.474601947547315,0.3385505062312761,3.250476766244801,0.5273600492712873,0.25525623952885995,0.23297566495777922,2.2241251813025142,0.40626244658736294,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.7231167169735135,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,127,6.940875909927002,0.3607375036291911,-2.8301474789734735,-1.126330428591288,-0.5304056061744469,-0.4821289779176565,9.771023388900478,1.4077507674392697,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.7038170503821854,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,127,6.356317498756672,0.3553790845592888,0.47711907312388036,0.05971301662458828,-0.014684450077974254,0.049569771167355725,5.879198425632792,0.9249378160834151,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.4174060564992921,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,127,5.474601947547315,0.3385505062312761,2.0542747336774285,0.4746461882916435,0.16365819633760142,0.21927310241894027,3.4203272138698866,0.6247627218636841,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.579628545385785,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,128,6.940875909927002,0.3607375036291911,-2.333886658118672,-1.102163976113875,-0.4902950842063236,-0.41434188810816686,9.274762568045675,1.3362524684788981,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.231722682004797,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,128,6.356317498756672,0.3553790845592888,0.8297506770576311,0.2635646159328324,-0.00400926395543133,0.12231808394176058,5.526566821699041,0.8694604734234981,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.5661860611247986,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,128,5.474601947547315,0.3385505062312761,2.172044988464137,0.5237263778839178,0.13200567646599198,0.19555336153625547,3.3025569590831783,0.6032506090351942,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.648318610580219,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,129,6.940875909927002,0.3607375036291911,-2.670052422552697,-1.3321637791456027,-0.5548778822860826,-0.5541478246609834,9.6109283324797,1.3846852266489778,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.3378886434070942,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,129,6.356317498756672,0.3553790845592888,1.1520711637908327,0.14383592708336224,0.05481447503790926,0.1157149151322816,5.204246334965839,0.8187517907945625,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.0082352367074705,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,129,5.474601947547315,0.3385505062312761,2.37069052644942,0.42550736054818117,0.17591615676293249,0.2166398317895908,3.1039114210978953,0.566965680945714,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.9451831659012386,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,130,6.940875909927002,0.3607375036291911,-2.367894175854607,-1.043605984666236,-0.5558985730023548,-0.48285241804818124,9.30877008578161,1.3411520687854381,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.324288191188371,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,130,6.356317498756672,0.3553790845592888,1.7683123051371048,0.40516889286315205,0.09437859057019671,0.13860378214893032,4.588005193619567,0.7218023949428273,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.3631434122739527,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,130,5.474601947547315,0.3385505062312761,2.380770240962219,0.6270541675195318,0.16840971323797838,0.2260010029379469,3.093831706585096,0.5651245033387621,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.7537160734426873,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,131,6.940875909927002,0.3607375036291911,-1.922352947540598,-0.5885033798642887,-0.42643784053095285,-0.24608825575534432,8.8632288574676,1.276961146184908,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.3338495676763094,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,131,6.356317498756672,0.3553790845592888,0.6340914949913232,0.21615433260959094,-0.024414848901006092,0.12043286174683754,5.722226003765349,0.9002423187458218,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-0.4179371623817323,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,131,5.474601947547315,0.3385505062312761,1.6917892587945138,0.44288362505476186,0.11400413313837149,0.19519249814485207,3.7828126887528013,0.690974928405077,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-1.248905633739752,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,132,6.940875909927002,0.3607375036291911,-2.002271943686237,-1.0720536274817647,-0.4802680627407243,-0.4545712622695346,8.94314785361324,1.288475398446836,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,0.9302183162044724,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,132,6.356317498756672,0.3553790845592888,1.5247399153001222,0.03049407960539341,0.06323462410287728,0.03410864764927801,4.83157758345655,0.7601221280091234,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-1.4942458356947288,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,132,5.474601947547315,0.3385505062312761,2.9732079038589507,0.4123960507400213,0.20119511184857877,0.1940652403562355,2.5013940436883644,0.45690884335600285,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.5608118531189294,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,133,6.940875909927002,0.3607375036291911,-0.9875340192450182,-1.2843660478854524,-0.37346554793049136,-0.5254830801778931,7.928409929172021,1.1422780110263353,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,-0.29683202864043423,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,133,6.356317498756672,0.3553790845592888,2.3317322620563896,0.31995240090080657,0.15886424553912665,0.08369560972984669,4.024585236700283,0.6331630283552563,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-2.011779861155583,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,133,5.474601947547315,0.3385505062312761,3.4856139009755305,0.5794506703670734,0.28078253516016916,0.21199831143973302,1.9889880465717846,0.3633119020576234,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.906163230608457,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,134,6.940875909927002,0.3607375036291911,-0.9118182983572805,-1.2592958552678652,-0.33908371172419216,-0.4817187785140522,7.852694208284284,1.1313693415917692,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,-0.3474775569105848,0,0,0
0.25_vs_0.707,0.25,0.707,0.16,0.0256,134,6.356317498756672,0.3553790845592888,2.3343347422008875,0.15412719996542634,0.14247707538259602,0.10575333364708328,4.021982756555785,0.6327535962988797,0.04020071371926505,0.006559082107363921,6.129015167249007,0.03364163161190113,-2.180207542235461,1,1,0
0.35_vs_0.707,0.35,0.707,0.16,0.0256,134,5.474601947547315,0.3385505062312761,3.3604320861090944,0.37047131124937493,0.2608235318752268,0.18809136353041733,2.1141698614382207,0.3861778229164941,0.021971428396401062,0.006559082107363921,3.3497718181837683,0.015412346289037142,-2.9899607748597195,1,1,0
0.15_vs_0.707,0.15,0.707,0.16,0.0256,135,6.940875909927002,0.3607375036291911,-2.3755726419367544,-0.7795837527073459,-0.503361306134136,-0.4112539398877182,9.316448551863758,1.3422583363778562,0.10456479538887589,0.006559082107363921,15.941986039705217,0.09800571328151197,1.5959888892294085,0,0,0
