batch_name,sample_index,zeta,wn_scale,wn,noise_std,iae,ise,peak_abs_error,mean_abs_error,shadow_horizon_eps_0_02,shadow_mass_l1,slow_band_deficit_0_05,step_settling_time_2pct
wide_jitter_noisy,2,0.1,0.9815748243328709,0.9815748243328709,0.08,9.769905354040255,0.9980264389239214,0.3418486828586047,0.0651389748828251,40.598824853106635,6.386804843781749,1.7842415724907296e-06,39.098637329666204
wide_jitter_noisy,3,0.1,0.9171598606611497,0.9171598606611497,0.08,9.838361563485503,1.008211518324211,0.2901371288339378,0.06558517221817863,43.44918114764345,6.386807559648034,2.0556505852558275e-06,41.83647955994499
wide_jitter_noisy,4,0.1,0.8030699334360101,0.8030699334360101,0.08,9.700710791678432,0.9882090825996159,0.30414254046810285,0.06466482078688066,49.61870233779222,6.386769600673473,2.71875380411023e-06,47.780972621577696
wide_jitter_noisy,5,0.1,0.8000325170188299,0.8000325170188299,0.08,9.783042071398322,1.0083742925158103,0.31104213281529614,0.06522463029179426,49.80622577822228,6.38677436554482,2.7406718224957493e-06,47.968496062007745
wide_jitter_noisy,6,0.1,0.9278781174271234,0.9278781174271234,0.08,9.931652564155042,1.0274584063096397,0.32792717178014175,0.0662051622343328,42.94286785848231,6.386803895289135,2.006314524590832e-06,41.34891861482685
wide_jitter_noisy,7,0.1,1.1391741148257477,1.1391741148257477,0.08,9.86401589774378,1.0146186498333356,0.4463996898831173,0.06576127281305998,34.97312164020502,6.38680235857984,1.3109699950184398e-06,33.679209901237655
wide_jitter_noisy,8,0.1,0.831039668589388,0.831039668589388,0.08,9.97802076123454,1.04002712770991,0.3207194070782411,0.06652260601647399,47.94974371796474,6.386790564123943,2.5288766171355785e-06,46.18702337792224
wide_jitter_noisy,9,0.1,0.9678442587101898,0.9678442587101898,0.08,9.72613875272721,0.9974622470682555,0.34784335151270485,0.06483661523721505,41.1801475184398,6.386726730115199,1.8373396516618223e-06,39.64245530691336
wide_jitter_noisy,10,0.1,0.984511209989064,0.984511209989064,0.08,9.863062375147702,1.0182049808371136,0.34471440379790685,0.06576635482681575,40.486310788848606,6.386707320071487,1.7731883846385337e-06,38.986123265408175
wide_jitter_noisy,11,0.1,1.0294308841409958,1.0294308841409958,0.08,9.897856432299232,1.0397897360580672,0.31648027698540204,0.06598412424585551,38.70483810476309,6.386809712194678,1.6162706681277868e-06,37.27965995749469
wide_jitter_noisy,12,0.1,0.9380417406896169,0.9380417406896169,0.08,9.648941019973375,0.9699805721310761,0.33358772605734277,0.06433020826810801,42.49281160145018,6.386779892750399,1.9611728584270486e-06,40.91761470183773
wide_jitter_noisy,13,0.1,1.1011443940344312,1.1011443940344312,0.08,9.821671623842354,1.0121695973891147,0.3237896343349247,0.06547214553000669,36.19202400300037,6.386782466941877,1.4060625891833762e-06,34.841855231903985
wide_jitter_noisy,14,0.1,1.0101955704259915,1.0101955704259915,0.08,9.980278605745944,1.0292558935837448,0.3134408276205338,0.06653569703017166,39.45493186648331,6.386802642309046,1.6807799965913441e-06,37.992249031128885
wide_jitter_noisy,15,0.1,0.9747889726283246,0.9747889726283246,0.08,9.829318046801399,1.0168792430389768,0.36134634016221745,0.06553057030927804,40.88011001375172,6.386809333551812,1.8101882930054463e-06,39.36117014626828
wide_jitter_noisy,16,0.1,1.1198073584856685,1.1198073584856685,0.08,9.85558191308872,1.0294050666979322,0.34578562464999063,0.0656988038968326,35.5919489936242,6.386808506096257,1.3581365885234055e-06,34.26053256657082
wide_jitter_noisy,17,0.1,0.9844019455657935,0.9844019455657935,0.08,9.841468648620332,1.0121428506765087,0.2905341815042113,0.06560307742959162,40.486310788848606,6.386744659934069,1.7735978171227777e-06,38.986123265408175
wide_jitter_noisy,18,0.1,1.067870029627068,1.067870029627068,0.08,9.885907799359659,1.0334622473514612,0.3390487085876379,0.06591038046475002,37.3171646455807,6.386799768835772,1.4981041035207153e-06,35.929491186398295
wide_jitter_noisy,19,0.1,1.0092953364214823,1.0092953364214823,0.08,9.772500808615629,0.9958965423084103,0.32972827909846314,0.06514854297225073,39.492436554569316,6.386806015585992,1.6838942151688037e-06,38.0297537192149
wide_jitter_noisy,20,0.1,1.095514375908264,1.095514375908264,0.08,9.935639360496841,1.0284861646197938,0.3518999333647562,0.06623958918440676,36.379547443430425,6.386808630954609,1.4210237186896346e-06,35.02937867233404
wide_jitter_noisy,21,0.1,0.8811206825473906,0.8811206825473906,0.08,10.030161247333751,1.0481056108912057,0.3296457688473238,0.06686138378266421,45.230653831728965,6.386786178186761,2.2357925900157792e-06,43.56169521190149
