environment_name,mode,level,trial_index,zeta,noise_std,wn_scale,wn,shadow_mass_l2,occupancy_proxy_l2,true_iae,excess_true_iae_over_clean
command_heavy,command,heavy,33,0.2,0.1,0.9491733563268088,0.9491733563268088,1.1864666954085108,0.01186466695408511,3.9692218471268896,2.1770824931916843
command_heavy,command,heavy,34,0.2,0.1,1.1321668664082938,1.1321668664082938,1.4152085830103671,0.014152085830103673,3.8606788356878177,2.0685394817526124
command_heavy,command,heavy,35,0.2,0.1,0.9352113624186877,0.9352113624186877,1.1690142030233597,0.0116901420302336,3.3158348232029757,1.5236954692677704
command_heavy,command,heavy,36,0.2,0.1,0.8108900872495999,0.8108900872495999,1.0136126090619997,0.010136126090619998,3.820687594626242,2.0285482406910367
command_heavy,command,heavy,37,0.2,0.1,0.9288134837229168,0.9288134837229168,1.161016854653646,0.01161016854653646,3.4883167225730864,1.6961773686378812
command_heavy,command,heavy,38,0.2,0.1,0.9000281052029556,0.9000281052029556,1.1250351315036944,0.011250351315036947,4.000748014710173,2.208608660774968
command_heavy,command,heavy,39,0.2,0.1,1.0111648086143392,1.0111648086143392,1.263956010767924,0.012639560107679242,3.320498965151701,1.5283596112164957
command_heavy,command,heavy,0,0.25,0.1,0.8839298802969419,0.8839298802969419,0.8839298802969419,0.00883929880296942,3.279850148942238,1.0466059920342294
command_heavy,command,heavy,1,0.25,0.1,1.0400497674291158,1.0400497674291158,1.0400497674291158,0.010400497674291161,3.9637729005778146,1.7305287436698062
command_heavy,command,heavy,2,0.25,0.1,1.1989091866424189,1.1989091866424189,1.1989091866424189,0.011989091866424191,3.7186571573602762,1.4854130004522679
command_heavy,command,heavy,3,0.25,0.1,1.0005163436553692,1.0005163436553692,1.0005163436553692,0.010005163436553693,3.643907138621305,1.4106629817132967
command_heavy,command,heavy,4,0.25,0.1,1.1152665676403246,1.1152665676403246,1.1152665676403246,0.011152665676403248,3.202902555699664,0.9696583987916556
command_heavy,command,heavy,5,0.25,0.1,0.9803279236934257,0.9803279236934257,0.9803279236934257,0.009803279236934258,3.3283756695678255,1.0951315126598171
command_heavy,command,heavy,6,0.25,0.1,0.8472324173330372,0.8472324173330372,0.8472324173330372,0.008472324173330374,3.380960621459314,1.1477164645513058
command_heavy,command,heavy,7,0.25,0.1,1.0989574645129734,1.0989574645129734,1.0989574645129734,0.010989574645129736,3.6294514814514556,1.3962073245434472
command_heavy,command,heavy,8,0.25,0.1,1.1030376651134999,1.1030376651134999,1.1030376651134999,0.011030376651135002,2.73604406100742,0.5027999040994118
command_heavy,command,heavy,9,0.25,0.1,1.0661232552682052,1.0661232552682052,1.0661232552682052,0.010661232552682054,3.1253865005168295,0.8921423436088212
