environment_name,mode,level,trial_index,zeta,noise_std,gust_std,short_period_scale,phugoid_scale,control_scale,stability_flag,true_iae,true_ise,peak_abs_error,mean_abs_error,observed_iae,excess_true_iae_over_clean,shadow_mass_l2_trial,occupancy_proxy_l2,nuisance_power_scalar
command_light,command,light,7,0.35,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,1068.271698940344,6750.637378664763,9.45470053600696,5.933564777661702,,-7.475330186289057,0.2118830730179524,5.310319517512432,25.0625
command_light,command,light,7,0.5,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,853.7821853520668,4382.973545103039,7.7173521917404635,4.742285042832867,,-6.632994778879265,0.21523139334819463,5.394236795789128,25.0625
command_light,command,light,7,0.707,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,827.9424557864822,4133.924729796504,7.563582190905704,4.598771693116024,,-6.545493821686819,0.21978191674063954,5.508284288312279,25.0625
command_light,command,light,7,1.0,5.0,0.25,0.9952097500408386,1.0032474527380841,1.023267427163767,1,716.3469872933831,3146.6788470821184,7.140521374479825,3.9789762457758173,,-6.125764327539855,0.24762579256977357,6.2061214262799504,25.0625
command_light,command,light,8,0.15,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,699.311006798669,2888.1304408394217,7.1069274659941755,3.884415539226161,,-16.272931624249964,0.3764892798835102,9.435762577080475,25.0625
command_light,command,light,8,0.2,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,633.6269153917069,2641.111069778054,6.874162448088896,3.5192678521731837,,-17.615672531699943,0.2711054602623546,6.794580597825262,25.0625
command_light,command,light,8,0.25,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,1015.275949612503,6351.092320866995,9.260742073357136,5.639012566281131,,-18.207035438349635,0.22055998758133114,5.527784688757111,25.0625
command_light,command,light,8,0.35,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,1057.4652552468592,6861.665637672771,9.511021476701956,5.87333341897019,,-18.281773879773937,0.21204239540148415,5.314312534749696,25.0625
command_light,command,light,8,0.5,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,842.6059466530547,4456.45932743794,7.97921134349329,4.679978936568496,,-17.809233477891325,0.21465299029290597,5.379740569215956,25.0625
command_light,command,light,8,0.707,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,816.712011427142,4203.622248335457,7.818671185767698,4.5361594719433125,,-17.775938181027072,0.2191735540930278,5.493037199456509,25.0625
